1617285900,0.060936000000000004,0.060413999999999995,0.06044600000000001,0.060739,1296,13200730.83,801657.0625
1617286380,0.060986,0.060372,0.06054,0.060825,1131,12339068.53,749111.7270000001
1617286680,0.061,0.060441999999999996,0.060629999999999996,0.060985000000000004,1258,14945809.38,907733.9056
1617286980,0.06054,0.0592,0.060514,0.05928200000000001,3520,45202782.28,2708030.755
1617287040,0.059707,0.059028,0.05929500000000001,0.059028,3245,30135664.08,1787819.7980000002
1617287100,0.059614,0.059026999999999996,0.059113,0.059411,1796,20770797.41,1233555.679
1617287160,0.059681,0.059298000000000003,0.059405999999999994,0.059410000000000004,1327,12346088.18,734302.7457
1617287220,0.059439,0.0588,0.05940700000000001,0.059271000000000004,2068,20029387.1,1184269.603
1617287280,0.059749000000000003,0.058899,0.059248,0.059149,2189,31537206.8,1870897.475
1617287460,0.059782,0.05927,0.059552999999999995,0.059504999999999995,1568,19057526.74,1135245.025
1617287520,0.059802,0.059148,0.05947,0.059588,1806,21315373.15,1268195.8229999999
1617287580,0.059874000000000004,0.059285000000000004,0.059614,0.059387999999999996,1385,15431754.6,919036.7333
1617287640,0.059833000000000004,0.059316999999999995,0.059421,0.059619000000000005,1249,13936796.99,830299.2116
1617287700,0.059852999999999996,0.059352999999999996,0.059627,0.05952,1210,14191905.97,845250.6103
1617287760,0.059869000000000006,0.058877,0.059479,0.058914,1490,15125663.95,899404.599
1617290700,0.05935,0.058895,0.059302999999999995,0.059185,1264,18481527.14,1092413.1770000001
1617291180,0.059175,0.058370000000000005,0.059153,0.058575,1792,16024296.56,940523.0936
1617292440,0.059588,0.058790999999999996,0.059539,0.059330999999999995,1192,14321326.81,849014.1727
1617293760,0.061220000000000004,0.06025,0.060262,0.06071699999999999,2341,23340555.73,1419076.325
1617294480,0.061563,0.06084199999999999,0.06091799999999999,0.061515,1307,18698908.81,1144669.8020000001
1617294540,0.061908000000000005,0.061216,0.061564,0.061561000000000005,2838,37224653.29,2295551.457
1617294600,0.062,0.061234000000000004,0.061562,0.062,1827,15453130.95,951622.141
1617294660,0.062087,0.06141900000000001,0.061992,0.061714,2254,29865561.35,1844370.101
1617294960,0.062361,0.06138300000000001,0.062171000000000004,0.061916,2473,26997817.44,1671431.6519999998
1617295020,0.06191699999999999,0.061189,0.06191699999999999,0.061304,1798,21299761.48,1311178.129
1617295140,0.061402,0.060756,0.061348,0.061144000000000004,1724,20139677.98,1229577.5420000001
1617295200,0.061475999999999996,0.060881,0.061144000000000004,0.061063,1141,12774027.49,781025.0873
1617295320,0.061110000000000005,0.060548000000000005,0.060739,0.060827,1681,21231654.56,1291653.85
1617299580,0.059109,0.0585,0.059023,0.058586,1564,15959922.23,938649.7804
1617299640,0.058963999999999996,0.0585,0.058632000000000004,0.058812,1254,11711678.19,687642.0646
1617299700,0.058873,0.058209000000000004,0.058812,0.058261,1082,12357175.94,722655.0378
1617299760,0.058724,0.058128,0.058323,0.058677999999999994,1671,12119626.58,707795.3093
1617300360,0.059335,0.058659,0.059326,0.0588,1374,17138429.97,1009960.443
